sample_id,user_id,age,gender,user_tag,initial_need,date,time,hour,weekday,date_type,time_slot,place_type,activity_state,heart_rate_zone,heart_rate_bpm,heart_rate_trend,sleep_minutes_last_night,sleep_quality,recent_workout_minutes_24h,breathing_rate,steps_last_10min,weather,light_lux,light_class,noise_db,noise_class,bluetooth,network,calendar_title,calendar_start_time,calendar_location,calendar_note,app_event,dwell_time_sec,next_action,user_correction_from,user_correction_to,multiday_consistency,conflict_flag,conflict_reason,confusable_group,ground_truth,ground_truth_id,gt_confidence,context_text,app_event_available,calendar_available,original_place_type,place_type_available,place_type_quality,place_type_confidence,activity_state_available,heart_rate_available,heart_rate_quality,sleep_available,signal_availability_profile
s00166,user_07,45,男性,任意,日常音乐推荐,2026-05-16,15:25,15,周六,周末,下午,住宅区,静止,波动,101,稳定,334,差,17,10,32,多云,84,室内柔光,48,普通,耳机,wifi,,,,,,5753,继续播放,,,0.942,False,,游戏,游戏,4,0.92,周六 下午 15:25，地点类型=住宅区，运动状态=静止，心率=波动，天气=多云，光线=室内柔光，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00677,user_19,19,女性,学生,学习专注,2026-04-26,06:05,6,周日,周末,早晨,酒店,静止,任意,,,281,好,20,20,65,晴,312,室内柔光,41,安静,家用音响,蜂窝数据,,,,,,1707,发起导航,,,0.704,False,,瑜伽/冥想,冥想,16,0.92,周日 早晨 06:05，地点类型=酒店，运动状态=静止，心率=任意，天气=晴，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00026,user_04,34,男性,养宠物,陪伴和放松,2026-04-26,21:47,21,周日,周末,晚上,住宅区,慢速,静息,78,上升,,,4,,502,晴,178,室内柔光,49,普通,家用音响,wifi,,,,,,1757,调低音量,,,0.567,False,,放松/减压/深夜EMO,放松,0,0.92,周日 晚上 21:47，地点类型=住宅区，运动状态=慢速，心率=静息，天气=晴，光线=室内柔光，噪音=普通，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00422,user_13,34,女性,女性,情绪和身体舒缓,2026-05-23,21:25,21,周六,周末,晚上,酒店,任意,任意,,,,,,,,小雨,454,明亮,38,安静,家用音响,wifi,,,,,,2736,发起导航,,,0.82,False,,人群专属,胎教,10,0.92,周六 晚上 21:25，地点类型=酒店，运动状态=任意，心率=任意，天气=小雨，光线=明亮，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00072,user_03,36,男性,母婴用户,家庭睡眠照护,2026-05-11,20:11,20,周一,工作日,晚上,图书馆,静止,任意,,,389,差,15,11,70,晴,326,室内柔光,75,嘈杂,耳机,wifi,,,,,学习App打开,1677,收藏,,,0.82,True,专注/阅读类场景但噪音偏高,图书馆/专注/阅读,图书馆,1,0.69,周一 晚上 20:11，地点类型=图书馆，运动状态=静止，心率=任意，天气=晴，光线=室内柔光，噪音=嘈杂，蓝牙=耳机，网络=wifi，后续事件=学习App打开，信号完整度=rich,1,0,图书馆,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00617,user_15,31,男性,母婴用户,家庭睡眠照护,2026-04-24,20:56,20,周五,工作日,晚上,商场,静止,静息,54,下降,,,24,,60,多云,249,室内柔光,30,安静,家用音响,蜂窝数据,,,,,,2436,发起导航,,,0.933,False,,瑜伽/冥想,瑜伽,15,0.92,周五 晚上 20:56，地点类型=商场，运动状态=静止，心率=静息，天气=多云，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,商场,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00303,user_13,33,男性,养宠物,陪伴和放松,2026-05-12,01:51,1,周二,工作日,凌晨,酒店,任意,任意,,,,,,,,小雨,8,暗光,34,安静,耳机,wifi,,,,,,26951,调低音量,,,0.35,False,,深睡眠/睡午觉/婴儿安睡,深睡眠,7,0.92,周二 凌晨 01:51，地点类型=酒店，运动状态=任意，心率=任意，天气=小雨，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00552,user_09,24,男性,学生,学习专注,2026-04-27,14:56,14,周一,工作日,下午,餐厅,任意,任意,,,,,,,,晴,44,暗光,66,普通,耳机,wifi,午休,2026-04-27 14:56,写字楼,午休,屏幕熄灭后持续播放,3262,发起导航,,,0.704,False,,深睡眠/睡午觉/婴儿安睡,睡午觉,13,0.92,周一 下午 14:56，地点类型=餐厅，运动状态=任意，心率=任意，天气=晴，光线=暗光，噪音=普通，蓝牙=耳机，网络=wifi，日历=午休，后续事件=屏幕熄灭后持续播放，信号完整度=rich,1,1,写字楼,1,noisy_mapping,0.35,0,0,missing,0,rich
s00338,user_15,29,女性,女性,情绪和身体舒缓,2026-05-10,21:09,21,周日,周末,晚上,酒店,慢速,任意,,,506,好,3,21,197,晴,269,室内柔光,34,安静,耳机,wifi,,,,,,29,切歌,瑜伽,减压,0.813,False,,放松/减压/深夜EMO,减压,8,0.82,周日 晚上 21:09，地点类型=酒店，运动状态=慢速，心率=任意，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00478,user_20,28,男性,养宠物,陪伴和放松,2026-05-16,07:30,7,周六,周末,早晨,公园,任意,稍高,87,上升,,,,,,小雨,891,明亮,34,安静,耳机,蜂窝数据,,,,,,3280,收藏,,,0.876,False,,人群专属,宠物陪伴,11,0.92,周六 早晨 07:30，地点类型=公园，运动状态=任意，心率=稍高，天气=小雨，光线=明亮，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,公园,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00445,user_11,22,男性,养宠物,陪伴和放松,2026-05-19,07:53,7,周二,工作日,早晨,公园,任意,静息,76,稳定,,,,,,多云,781,明亮,45,安静,家用音响,wifi,,,,,,3384,无,,,0.7,False,,人群专属,宠物陪伴,11,0.92,周二 早晨 07:53，地点类型=公园，运动状态=任意，心率=静息，天气=多云，光线=明亮，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=medium,0,0,公园,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00541,user_02,26,女性,女性,情绪和身体舒缓,2026-04-20,14:09,14,周一,工作日,下午,写字楼,任意,任意,,,327,好,,13,,晴,326,室内柔光,30,安静,耳机,wifi,,,,,,3004,切歌,,,0.396,False,,深睡眠/睡午觉/婴儿安睡,睡午觉,13,0.92,周一 下午 14:09，地点类型=写字楼，运动状态=任意，心率=任意，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,写字楼,1,exact_or_good_mapping,0.85,0,0,missing,1,medium
s00369,user_03,32,女性,母婴用户,家庭睡眠照护,2026-05-10,01:04,1,周日,周末,凌晨,住宅区,任意,静息,57,稳定,,,,,,多云,38,暗光,33,安静,家用音响,wifi,,,,,,3238,切歌,,,0.331,False,,深睡眠/睡午觉/婴儿安睡,婴儿安睡,9,0.92,周日 凌晨 01:04，地点类型=住宅区，运动状态=任意，心率=静息，天气=多云，光线=暗光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=medium,0,0,住宅区,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00283,user_17,26,女性,女性,情绪和身体舒缓,2026-05-06,01:31,1,周三,工作日,凌晨,住宅区,静止,静息,76,上升,404,好,27,18,67,多云,33,暗光,36,安静,耳机,wifi,,,,,,10365,继续播放,,,0.697,False,,深睡眠/睡午觉/婴儿安睡,深睡眠,7,0.92,周三 凌晨 01:31，地点类型=住宅区，运动状态=静止，心率=静息，天气=多云，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,noisy_mapping,0.35,1,1,available,1,rich
s00189,user_22,31,男性,母婴用户,家庭睡眠照护,2026-04-23,14:27,14,周四,工作日,下午,住宅区,静止,稍高,101,下降,,,25,,1,晴,142,室内柔光,37,安静,耳机,蜂窝数据,,,,,,1147,发起导航,,,0.842,False,,游戏,游戏,4,0.92,周四 下午 14:27，地点类型=住宅区，运动状态=静止，心率=稍高，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=rich,0,0,酒店,1,noisy_mapping,0.35,1,1,available,0,rich
s00099,user_20,24,男性,学生,学习专注,2026-05-05,07:48,7,周二,工作日,早晨,酒店,中速,任意,,,394,好,86,13,529,晴,1187,明亮,58,普通,耳机,wifi,,,,,健身记录开始,3306,收藏,,,0.773,False,,健身/跑步,健身,2,0.92,周二 早晨 07:48，地点类型=酒店，运动状态=中速，心率=任意，天气=晴，光线=明亮，噪音=普通，蓝牙=耳机，网络=wifi，后续事件=健身记录开始，信号完整度=rich,1,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00520,user_10,35,女性,女性,情绪和身体舒缓,2026-05-20,08:47,8,周三,工作日,早晨,住宅区,任意,静息,56,上升,,,,,,晴,34,暗光,32,安静,家用音响,wifi,经期提醒,2026-05-20 08:47,住宅区,经期提醒,,3556,切歌,,,0.61,False,,人群专属,经期舒缓,12,0.92,周三 早晨 08:47，地点类型=住宅区，运动状态=任意，心率=静息，天气=晴，光线=暗光，噪音=安静，蓝牙=家用音响，网络=wifi，日历=经期提醒，信号完整度=rich,0,1,住宅区,1,exact_or_good_mapping,0.85,0,1,available,0,rich
s00224,user_12,37,男性,养宠物,陪伴和放松,2026-05-11,17:43,17,周一,工作日,下午,写字楼,静止,任意,,,,,4,,42,多云,92,室内柔光,39,安静,耳机,蜂窝数据,,,,,,5255,收藏,,,0.316,False,,图书馆/专注/阅读,专注,5,0.92,周一 下午 17:43，地点类型=写字楼，运动状态=静止，心率=任意，天气=多云，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,写字楼,1,exact_or_good_mapping,0.85,1,0,missing,0,medium
s00013,user_18,27,男性,养宠物,陪伴和放松,2026-05-03,19:31,19,周日,周末,晚上,公园,任意,任意,,,,,,,,阴,124,室内柔光,39,安静,家用音响,wifi,,,,,音乐App主动播放,1136,调低音量,,,0.924,False,,放松/减压/深夜EMO,放松,0,0.92,周日 晚上 19:31，地点类型=公园，运动状态=任意，心率=任意，天气=阴，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，后续事件=音乐App主动播放，信号完整度=medium,1,0,公园,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00307,user_19,23,女性,女性,情绪和身体舒缓,2026-05-09,22:03,22,周六,周末,深夜,酒店,任意,任意,,,,,,,,晴,3,暗光,28,安静,家用音响,wifi,,,,,,11498,发起导航,,,0.701,False,,深睡眠/睡午觉/婴儿安睡,深睡眠,7,0.92,周六 深夜 22:03，地点类型=酒店，运动状态=任意，心率=任意，天气=晴，光线=暗光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00125,user_09,29,男性,母婴用户,家庭睡眠照护,2026-05-12,17:32,17,周二,工作日,下午,高铁站,任意,稍高,107,稳定,274,好,,11,,多云,781,明亮,69,嘈杂,车载蓝牙,蜂窝数据,,,,,,4315,发起导航,,,0.605,True,弱冲突样本，用于鲁棒性评测,通勤,通勤,3,0.74,周二 下午 17:32，地点类型=高铁站，运动状态=任意，心率=稍高，天气=多云，光线=明亮，噪音=嘈杂，蓝牙=车载蓝牙，网络=蜂窝数据，信号完整度=rich,0,0,在途,1,noisy_mapping,0.35,0,1,available,1,rich
s00446,user_13,40,女性,养宠物,陪伴和放松,2026-05-01,18:14,18,周五,工作日,晚上,住宅区,任意,稍高,85,下降,525,一般,,17,,雾,208,室内柔光,46,普通,耳机,wifi,,,,,,3030,调低音量,,,0.766,False,,人群专属,宠物陪伴,11,0.92,周五 晚上 18:14，地点类型=住宅区，运动状态=任意，心率=稍高，天气=雾，光线=室内柔光，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,0,1,available,1,rich
s00335,user_04,19,女性,学生,学习专注,2026-04-20,21:47,21,周一,工作日,晚上,写字楼,任意,波动,100,稳定,,,,,,晴,209,室内柔光,56,普通,耳机,蜂窝数据,,,,,,83,发起导航,睡午觉,减压,0.907,False,,放松/减压/深夜EMO,减压,8,0.82,周一 晚上 21:47，地点类型=写字楼，运动状态=任意，心率=波动，天气=晴，光线=室内柔光，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,写字楼,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00659,user_14,36,女性,女性,情绪和身体舒缓,2026-05-23,21:51,21,周六,周末,晚上,住宅区,任意,静息,78,上升,,,,,,小雨,81,室内柔光,33,安静,耳机,wifi,,,,,冥想App打开,1704,切歌,,,0.527,False,,瑜伽/冥想,冥想,16,0.92,周六 晚上 21:51，地点类型=住宅区，运动状态=任意，心率=静息，天气=小雨，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，后续事件=冥想App打开，信号完整度=rich,1,0,住宅区,1,exact_or_good_mapping,0.85,0,1,available,0,rich
s00094,user_09,38,女性,女性,情绪和身体舒缓,2026-05-16,07:41,7,周六,周末,早晨,商场,中速,高,126,下降,,,4,,587,多云,371,明亮,80,嘈杂,耳机,wifi,,,,,,4108,切歌,,,0.457,False,,健身/跑步,健身,2,0.92,周六 早晨 07:41，地点类型=商场，运动状态=中速，心率=高，天气=多云，光线=明亮，噪音=嘈杂，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,商场,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00341,user_23,32,女性,女性,情绪和身体舒缓,2026-05-18,13:51,13,周一,工作日,中午,酒店,静止,稍高,79,上升,550,好,26,13,9,多云,12,暗光,51,普通,耳机,wifi,,,,,,994,调低音量,,,0.606,False,,放松/减压/深夜EMO,减压,8,0.92,周一 中午 13:51，地点类型=酒店，运动状态=静止，心率=稍高，天气=多云，光线=暗光，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,写字楼,1,noisy_mapping,0.35,1,1,available,1,rich
s00008,user_24,34,女性,女性,情绪和身体舒缓,2026-05-15,20:02,20,周五,工作日,晚上,公园,静止,任意,,,,,33,,76,大雪,39,暗光,57,普通,耳机,蜂窝数据,,,,,,648,继续播放,,,0.723,False,,放松/减压/深夜EMO,放松,0,0.92,周五 晚上 20:02，地点类型=公园，运动状态=静止，心率=任意，天气=大雪，光线=暗光，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,公园,1,exact_or_good_mapping,0.85,1,0,missing,0,medium
s00616,user_02,33,女性,女性,情绪和身体舒缓,2026-04-27,21:49,21,周一,工作日,晚上,餐厅,任意,静息,67,下降,540,一般,,14,,多云,283,室内柔光,44,安静,耳机,蜂窝数据,,,,,,2322,无,,,0.341,False,,瑜伽/冥想,瑜伽,15,0.92,周一 晚上 21:49，地点类型=餐厅，运动状态=任意，心率=静息，天气=多云，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=rich,0,0,商场,1,noisy_mapping,0.35,0,1,available,1,rich
s00487,user_22,31,女性,女性,情绪和身体舒缓,2026-05-15,21:12,21,周五,工作日,晚上,住宅区,静止,静息,60,稳定,238,差,23,22,53,大雪,330,室内柔光,32,安静,耳机,wifi,,,,,,2361,无,,,0.455,False,,人群专属,经期舒缓,12,0.92,周五 晚上 21:12，地点类型=住宅区，运动状态=静止，心率=静息，天气=大雪，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00278,user_23,23,男性,学生,学习专注,2026-05-16,15:22,15,周六,周末,下午,公园,任意,静息,59,上升,,,,,,多云,536,明亮,38,安静,家用音响,wifi,读书会,2026-05-16 15:22,公园,读书会,浏览器长阅读,3681,发起导航,,,0.573,False,,图书馆/专注/阅读,阅读,6,0.92,周六 下午 15:22，地点类型=公园，运动状态=任意，心率=静息，天气=多云，光线=明亮，噪音=安静，蓝牙=家用音响，网络=wifi，日历=读书会，后续事件=浏览器长阅读，信号完整度=rich,1,1,公园,1,exact_or_good_mapping,0.85,0,1,available,0,rich
s00212,user_22,20,女性,学生,学习专注,2026-05-01,15:32,15,周五,工作日,下午,写字楼,任意,任意,,,,,,,,晴,77,室内柔光,31,安静,耳机,wifi,,,,,,7032,切歌,,,0.708,False,,图书馆/专注/阅读,专注,5,0.92,周五 下午 15:32，地点类型=写字楼，运动状态=任意，心率=任意，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,酒店,1,noisy_mapping,0.35,0,0,missing,0,medium
s00417,user_21,33,女性,女性,情绪和身体舒缓,2026-04-22,21:58,21,周三,工作日,晚上,公园,慢速,稍高,84,下降,341,差,26,13,287,晴,712,明亮,45,安静,家用音响,wifi,,,,,,1713,继续播放,,,0.936,False,,人群专属,胎教,10,0.92,周三 晚上 21:58，地点类型=公园，运动状态=慢速，心率=稍高，天气=晴，光线=明亮，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,公园,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00471,user_24,37,男性,养宠物,陪伴和放松,2026-05-17,07:47,7,周日,周末,早晨,户外,静止,静息,63,下降,,,22,,23,小雨,1142,明亮,41,安静,家用音响,蜂窝数据,,,,,,1802,发起导航,,,0.751,False,,人群专属,宠物陪伴,11,0.92,周日 早晨 07:47，地点类型=户外，运动状态=静止，心率=静息，天气=小雨，光线=明亮，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,户外,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00005,user_23,31,女性,母婴用户,家庭睡眠照护,2026-05-14,19:43,19,周四,工作日,晚上,酒店,慢速,任意,,,,,9,,185,晴,16,暗光,30,安静,耳机,wifi,,,,,,528,继续播放,,,0.811,False,,放松/减压/深夜EMO,放松,0,0.92,周四 晚上 19:43，地点类型=酒店，运动状态=慢速，心率=任意，天气=晴，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,0,medium
s00063,user_21,38,女性,女性,情绪和身体舒缓,2026-05-13,09:01,9,周三,工作日,上午,图书馆,静止,静息,69,上升,,,11,,10,晴,151,室内柔光,42,安静,耳机,wifi,,,,,,1959,切歌,,,0.843,False,,图书馆/专注/阅读,图书馆,1,0.87,周三 上午 09:01，地点类型=图书馆，运动状态=静止，心率=静息，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,图书馆,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00415,user_24,29,女性,女性,情绪和身体舒缓,2026-04-28,20:45,20,周二,工作日,晚上,酒店,慢速,任意,,,,,19,,588,大雪,393,明亮,57,普通,耳机,蜂窝数据,,,,,,3070,无,,,0.574,False,,人群专属,胎教,10,0.92,周二 晚上 20:45，地点类型=酒店，运动状态=慢速，心率=任意，天气=大雪，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,0,medium
s00634,user_09,21,男性,养宠物,陪伴和放松,2026-05-02,19:27,19,周六,周末,晚上,住宅区,静止,稍高,107,下降,,,95,,50,多云,266,室内柔光,40,安静,家用音响,wifi,,,,,,3339,切歌,,,0.789,False,,瑜伽/冥想,瑜伽,15,0.92,周六 晚上 19:27，地点类型=住宅区，运动状态=静止，心率=稍高，天气=多云，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,1,available,0,rich
